country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,72,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,71,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,72,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,70,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,48,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,33,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,18,Total,Units,%,Estimated value,,,15 years old
Paraguay,PY,PRY,600,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,22,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,64,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,0,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,0.1,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,48,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,51,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,49,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,39,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,54,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,64,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,11,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,38,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,51,Total,Units,%,Estimated value,,,15 years old
Peru,PE,PER,604,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,74,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,23,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,23,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,3,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,1,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,2,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,5,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,0.3,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,0,Total,Units,%,Estimated value,,,15 years old
Philippines,PH,PHL,608,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,10,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2010,88,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,89,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,90,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,91,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,91,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,89,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,72,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,86,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,91,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,91,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,91,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,90,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,89,Total,Units,%,Estimated value,,,15 years old
Portugal,PT,PRT,620,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,90,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,49,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,65,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,56,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,68,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,66,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,65,Total,Units,%,Estimated value,,,15 years old
South Korea,KR,KOR,410,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,65,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,49,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,36,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,44,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,39,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,45,Total,Units,%,Estimated value,,,15 years old
"Moldova, Republic of",MD,MDA,498,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,44,Total,Units,%,Estimated value,,,15 years old
Romania,RO,ROU,642,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,6,Total,Units,%,Estimated value,,,15 years old
Rwanda,RW,RWA,646,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,34,Total,Units,%,Estimated value,,,15 years old
Rwanda,RW,RWA,646,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,44,Total,Units,%,Estimated value,,,15 years old
Rwanda,RW,RWA,646,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,54,Total,Units,%,Estimated value,,,15 years old
Rwanda,RW,RWA,646,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,63,Total,Units,%,Estimated value,,,15 years old
Rwanda,RW,RWA,646,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,73,Total,Units,%,Estimated value,,,15 years old
